Unnamed: 0,name,img_url,golden_img_url,type,have_normal,have_golden,is_cropped,skip
185,North Sea Kraken,https://media.hearthpwn.com/avatars/422/629/22289.png,https://media.hearthpwn.com/avatars/422/630/22289.gif,Minion,True,True,True,False
186,Noth the Plaguebringer,https://media.hearthpwn.com/avatars/419/369/31138.png,https://media.hearthpwn.com/avatars/419/371/31138.gif,Minion,True,True,True,False
187,Nozdormu,https://media.hearthpwn.com/avatars/412/256/285.png,https://media.hearthpwn.com/avatars/412/258/285.gif,Minion,True,True,True,False
188,Obsidian Statue,https://media.hearthpwn.com/avatars/414/845/62870.png,https://media.hearthpwn.com/avatars/414/847/62870.gif,Minion,True,True,True,False
189,Onyxia,https://media.hearthpwn.com/avatars/412/262/432.png,https://media.hearthpwn.com/avatars/412/264/432.gif,Minion,True,True,True,False
190,Oondasta,https://media.hearthpwn.com/avatars/420/440/90171.png,https://media.hearthpwn.com/avatars/420/442/90171.gif,Minion,True,True,True,False
191,Ozruk,https://media.hearthpwn.com/avatars/425/802/55468.png,https://media.hearthpwn.com/avatars/425/804/55468.gif,Minion,True,True,True,False
192,Sathrovarr,https://media.hearthpwn.com/avatars/429/316/127287.png,https://media.hearthpwn.com/avatars/429/318/127287.gif,Minion,True,True,True,False
193,Shudderwock,https://media.hearthpwn.com/avatars/413/459/89437.png,https://media.hearthpwn.com/avatars/413/461/89437.gif,Minion,True,True,True,False
194,Sleepy Dragon,https://media.hearthpwn.com/avatars/416/891/76980.png,https://media.hearthpwn.com/avatars/416/893/76980.gif,Minion,True,True,True,False
195,Soggoth the Slitherer,https://media.hearthpwn.com/avatars/423/744/33173.png,https://media.hearthpwn.com/avatars/423/745/33173.gif,Minion,True,True,True,False
196,The Ancient One,https://media.hearthpwn.com/avatars/418/499/35310.png,https://media.hearthpwn.com/avatars/418/501/35310.gif,Minion,True,True,True,False
197,Voidlord,https://media.hearthpwn.com/avatars/428/253/127523.png,https://media.hearthpwn.com/avatars/428/254/127523.gif,Minion,True,True,True,False
198,Voidlord,https://media.hearthpwn.com/avatars/417/104/76913.png,https://media.hearthpwn.com/avatars/417/106/76913.gif,Minion,True,True,True,False
199,Volcanic Lumberer,https://media.hearthpwn.com/avatars/407/786/14458.png,https://media.hearthpwn.com/avatars/407/788/14458.gif,Minion,True,True,True,False
200,Ysera,https://media.hearthpwn.com/avatars/412/283/495.png,https://media.hearthpwn.com/avatars/412/285/495.gif,Minion,True,True,True,False
201,Frost Lich Jaina,https://media.hearthpwn.com/avatars/419/90/91937.png,https://media.hearthpwn.com/avatars/419/92/91937.gif,Hero,True,True,True,False
202,Uther of the Ebon Blade,https://media.hearthpwn.com/avatars/419/102/91941.png,https://media.hearthpwn.com/avatars/419/104/91941.gif,Hero,True,True,True,False
203,Valeera the Hollow,https://media.hearthpwn.com/avatars/419/105/91942.png,https://media.hearthpwn.com/avatars/419/107/91942.gif,Hero,True,True,True,False
204,Hagatha the Witch,https://media.hearthpwn.com/avatars/413/153/89355.png,https://media.hearthpwn.com/avatars/413/155/89355.gif,Playable Hero,True,True,False,False
205,Scourgelord Garrosh,https://media.hearthpwn.com/avatars/415/112/62927.png,https://media.hearthpwn.com/avatars/415/114/62927.gif,Playable Hero,True,True,False,False
206,Shadowreaper Anduin,https://media.hearthpwn.com/avatars/415/67/62889.png,https://media.hearthpwn.com/avatars/415/69/62889.gif,Playable Hero,True,True,False,False
207,Activate Magmatron,https://media.hearthpwn.com/avatars/408/302/14602.png,https://media.hearthpwn.com/avatars/408/304/14602.gif,Hero Power,True,True,True,False
208,Chains,https://media.hearthpwn.com/avatars/417/941/7815.png,https://media.hearthpwn.com/avatars/417/943/7815.gif,Hero Power,True,True,True,False
209,Chains,https://media.hearthpwn.com/avatars/417/944/7817.png,https://media.hearthpwn.com/avatars/417/946/7817.gif,Hero Power,True,True,True,False
210,Grave Vengeance,https://media.hearthpwn.com/avatars/415/52/62916.png,https://media.hearthpwn.com/avatars/415/54/62916.gif,Weapon,True,True,False,False
211,Shadowmourne,https://media.hearthpwn.com/avatars/415/118/63097.png,https://media.hearthpwn.com/avatars/415/120/63097.gif,Weapon,True,True,False,False
212,Silver Sword,https://media.hearthpwn.com/avatars/413/276/89409.png,https://media.hearthpwn.com/avatars/413/278/89409.gif,Weapon,True,True,False,False
213,The Runespear,https://media.hearthpwn.com/avatars/417/212/76869.png,https://media.hearthpwn.com/avatars/417/214/76869.gif,Weapon,True,True,False,False
214,Woecleaver,https://media.hearthpwn.com/avatars/417/116/76975.png,https://media.hearthpwn.com/avatars/417/118/76975.gif,Weapon,True,True,False,False
215,Amalgamate,https://media.hearthpwn.com/avatars/413/831/89623.png,https://media.hearthpwn.com/avatars/413/833/89623.gif,Ability,True,True,True,False
216,Bestiary,https://media.hearthpwn.com/avatars/413/648/89561.png,https://media.hearthpwn.com/avatars/413/650/89561.gif,Ability,True,True,True,False
217,Darkness Calls,https://media.hearthpwn.com/avatars/419/372/31139.png,https://media.hearthpwn.com/avatars/419/374/31139.gif,Ability,True,True,True,False
218,Demonbolt,https://media.hearthpwn.com/avatars/420/458/90261.png,https://media.hearthpwn.com/avatars/420/460/90261.gif,Ability,True,True,True,False
219,Demonic Research,https://media.hearthpwn.com/avatars/407/609/89963.png,https://media.hearthpwn.com/avatars/407/611/89963.gif,Ability,True,True,True,False
220,Dinosize,https://media.hearthpwn.com/avatars/421/526/55455.png,https://media.hearthpwn.com/avatars/421/528/55455.gif,Ability,True,True,True,False
221,Dragon Removal Service,,,Ability,False,False,False,False
222,Free From Amber,https://media.hearthpwn.com/avatars/421/889/55542.png,https://media.hearthpwn.com/avatars/421/891/55542.gif,Ability,True,True,True,False
223,Full Draw,,,Ability,False,False,False,False
224,Gift of the Wild,https://media.hearthpwn.com/avatars/423/42/90690.png,https://media.hearthpwn.com/avatars/423/43/90690.gif,Ability,True,True,True,False
225,Glacial Mysteries,https://media.hearthpwn.com/avatars/414/785/62869.png,https://media.hearthpwn.com/avatars/414/787/62869.gif,Ability,True,True,True,False
226,Lay on Hands,https://media.hearthpwn.com/avatars/412/88/506.png,https://media.hearthpwn.com/avatars/412/90/506.gif,Ability,True,True,True,False
227,Open the Gates,https://media.hearthpwn.com/avatars/408/398/14698.png,https://media.hearthpwn.com/avatars/408/400/14698.gif,Ability,True,True,True,False
228,Power of Creation,https://media.hearthpwn.com/avatars/410/261/90570.png,https://media.hearthpwn.com/avatars/410/263/90570.gif,Ability,True,True,True,False
229,The Forest's Aid,https://media.hearthpwn.com/avatars/410/60/90547.png,https://media.hearthpwn.com/avatars/410/62/90547.gif,Ability,True,True,True,False
230,The Forest's Aid,https://media.hearthpwn.com/avatars/410/66/90986.png,https://media.hearthpwn.com/avatars/410/68/90986.gif,Ability,True,True,True,False
231,Three Odd Yetis,,,Ability,False,False,False,False
232,Tip the Scales,https://media.hearthpwn.com/avatars/421/484/90739.png,https://media.hearthpwn.com/avatars/421/486/90739.gif,Ability,True,True,True,False
233,Twisting Nether,https://media.hearthpwn.com/avatars/412/28/398.png,https://media.hearthpwn.com/avatars/412/30/398.gif,Ability,True,True,True,False
234,Twisting Nether?,https://media.hearthpwn.com/avatars/419/726/49923.png,https://media.hearthpwn.com/avatars/419/728/49923.gif,Ability,True,True,True,False
235,Visions of Vitality,,,Ability,False,False,False,False
236,Void Contract,https://media.hearthpwn.com/avatars/420/104/90153.png,https://media.hearthpwn.com/avatars/420/106/90153.gif,Ability,True,True,True,False
237,"Akali, the Rhino",https://media.hearthpwn.com/avatars/420/227/90220.png,https://media.hearthpwn.com/avatars/420/229/90220.gif,Minion,True,True,True,False
238,Al'Akir the Windlord,https://media.hearthpwn.com/avatars/418/181/335.png,https://media.hearthpwn.com/avatars/418/183/335.gif,Minion,True,True,True,False
239,Annihilan Battlemaster,https://media.hearthpwn.com/avatars/427/947/127322.png,https://media.hearthpwn.com/avatars/427/948/127322.gif,Minion,True,True,True,False
240,Annihilan Battlemaster,https://media.hearthpwn.com/avatars/428/291/127557.png,https://media.hearthpwn.com/avatars/428/292/127557.gif,Minion,True,True,True,False
241,Anomalus,https://media.hearthpwn.com/avatars/423/616/35230.png,https://media.hearthpwn.com/avatars/423/617/35230.gif,Minion,True,True,True,False
242,Anubisath Temple Guard,https://media.hearthpwn.com/avatars/416/273/27330.png,https://media.hearthpwn.com/avatars/416/275/27330.gif,Minion,True,True,True,False
243,Anubisath Temple Guard,https://media.hearthpwn.com/avatars/416/276/27331.png,https://media.hearthpwn.com/avatars/416/278/27331.gif,Minion,True,True,True,False
244,Arcane Devourer,https://media.hearthpwn.com/avatars/411/911/90689.png,https://media.hearthpwn.com/avatars/411/913/90689.gif,Minion,True,True,True,False
245,Batterhead,https://media.hearthpwn.com/avatars/410/285/90588.png,https://media.hearthpwn.com/avatars/410/287/90588.gif,Minion,True,True,True,False
246,Bonemare,https://media.hearthpwn.com/avatars/423/176/61834.png,https://media.hearthpwn.com/avatars/423/177/61834.gif,Minion,True,True,True,False
247,Brazier,https://media.hearthpwn.com/avatars/419/192/58747.png,https://media.hearthpwn.com/avatars/419/194/58747.gif,Minion,True,True,True,False
248,Captain Hooktusk,https://media.hearthpwn.com/avatars/426/819/90234.png,https://media.hearthpwn.com/avatars/426/821/90234.gif,Minion,True,True,True,False
249,Catrina Muerte,https://media.hearthpwn.com/avatars/410/336/90614.png,https://media.hearthpwn.com/avatars/410/338/90614.gif,Minion,True,True,True,False
250,Cauldron Elemental,https://media.hearthpwn.com/avatars/413/45/89463.png,https://media.hearthpwn.com/avatars/413/47/89463.gif,Minion,True,True,True,False
251,Charged Devilsaur,https://media.hearthpwn.com/avatars/425/742/55537.png,https://media.hearthpwn.com/avatars/425/744/55537.gif,Minion,True,True,True,False
252,Chromaggus,https://media.hearthpwn.com/avatars/407/873/14451.png,https://media.hearthpwn.com/avatars/407/875/14451.gif,Minion,True,True,True,False
253,Da Undatakah,https://media.hearthpwn.com/avatars/420/431/90240.png,https://media.hearthpwn.com/avatars/420/433/90240.gif,Minion,True,True,True,False
254,Deranged Doctor,https://media.hearthpwn.com/avatars/426/447/89466.png,https://media.hearthpwn.com/avatars/426/449/89466.gif,Minion,True,True,True,False
255,Doomcaller,https://media.hearthpwn.com/avatars/418/607/35211.png,https://media.hearthpwn.com/avatars/418/609/35211.gif,Minion,True,True,True,False
256,Eldritch Horror,https://media.hearthpwn.com/avatars/418/457/35253.png,https://media.hearthpwn.com/avatars/418/459/35253.gif,Minion,True,True,True,False
257,Fel Lord Betrug,https://media.hearthpwn.com/avatars/410/303/90602.png,https://media.hearthpwn.com/avatars/410/305/90602.gif,Minion,True,True,True,False
258,Fireworks,https://media.hearthpwn.com/avatars/419/195/58748.png,https://media.hearthpwn.com/avatars/419/197/58748.gif,Minion,True,True,True,False
259,Foe Reaper 4000,https://media.hearthpwn.com/avatars/414/506/12217.png,https://media.hearthpwn.com/avatars/414/508/12217.gif,Minion,True,True,True,False
260,Force-Tank MAX,https://media.hearthpwn.com/avatars/414/392/12248.png,https://media.hearthpwn.com/avatars/414/394/12248.gif,Minion,True,True,True,False
261,Fossilized Devilsaur,https://media.hearthpwn.com/avatars/423/386/27235.png,https://media.hearthpwn.com/avatars/423/387/27235.gif,Minion,True,True,True,False
262,Geosculptor Yip,https://media.hearthpwn.com/avatars/417/236/76929.png,https://media.hearthpwn.com/avatars/417/238/76929.gif,Minion,True,True,True,False
263,Giant Sand Worm,https://media.hearthpwn.com/avatars/423/710/31118.png,https://media.hearthpwn.com/avatars/423/711/31118.gif,Minion,True,True,True,False
264,Gilnean Royal Guard,https://media.hearthpwn.com/avatars/413/135/89400.png,https://media.hearthpwn.com/avatars/413/137/89400.gif,Minion,True,True,True,False
265,Gilnean Royal Guard,https://media.hearthpwn.com/avatars/413/138/89487.png,https://media.hearthpwn.com/avatars/413/140/89487.gif,Minion,True,True,True,False
266,"Goldrinn, the Great Wolf",https://media.hearthpwn.com/avatars/427/953/127327.png,https://media.hearthpwn.com/avatars/427/954/127327.gif,Minion,True,True,True,False
267,"Goldrinn, the Great Wolf",https://media.hearthpwn.com/avatars/428/295/127559.png,https://media.hearthpwn.com/avatars/428/296/127559.gif,Minion,True,True,True,False
268,Grand Archivist,https://media.hearthpwn.com/avatars/417/149/76909.png,https://media.hearthpwn.com/avatars/417/151/76909.gif,Minion,True,True,True,False
269,Grizzled Guardian,https://media.hearthpwn.com/avatars/417/59/76894.png,https://media.hearthpwn.com/avatars/417/61/76894.gif,Minion,True,True,True,False
270,Grommash Hellscream,https://media.hearthpwn.com/avatars/412/181/643.png,https://media.hearthpwn.com/avatars/412/183/643.gif,Minion,True,True,True,False
271,Gruul,https://media.hearthpwn.com/avatars/418/256/18.png,https://media.hearthpwn.com/avatars/418/258/18.gif,Minion,True,True,True,False
272,Heroic Innkeeper,https://media.hearthpwn.com/avatars/410/216/90667.png,https://media.hearthpwn.com/avatars/410/218/90667.gif,Minion,True,True,True,False
273,Hex Lord Malacrass,https://media.hearthpwn.com/avatars/426/834/90159.png,https://media.hearthpwn.com/avatars/426/836/90159.gif,Minion,True,True,True,False
274,"Hir'eek, the Bat",https://media.hearthpwn.com/avatars/426/828/90150.png,https://media.hearthpwn.com/avatars/426/830/90150.gif,Minion,True,True,True,False
275,Instructor Razuvious,https://media.hearthpwn.com/avatars/419/411/31153.png,https://media.hearthpwn.com/avatars/419/413/31153.gif,Minion,True,True,True,False
276,Ironbark Protector,https://media.hearthpwn.com/avatars/409/898/238.png,https://media.hearthpwn.com/avatars/409/900/238.gif,Minion,True,True,True,False
277,Jade Golem,https://media.hearthpwn.com/avatars/408/932/49857.png,https://media.hearthpwn.com/avatars/408/934/49857.gif,Minion,True,True,True,False
278,Jepetto Joybuzz,https://media.hearthpwn.com/avatars/410/411/90595.png,https://media.hearthpwn.com/avatars/410/413/90595.gif,Minion,True,True,True,False
279,Kabal Demon,https://media.hearthpwn.com/avatars/408/650/49792.png,https://media.hearthpwn.com/avatars/408/652/49792.gif,Minion,True,True,True,False
280,"Kalimos, Primal Lord",https://media.hearthpwn.com/avatars/425/754/55473.png,https://media.hearthpwn.com/avatars/425/756/55473.gif,Minion,True,True,True,False
281,Kathrena Winterwisp,https://media.hearthpwn.com/avatars/417/224/76873.png,https://media.hearthpwn.com/avatars/417/226/76873.gif,Minion,True,True,True,False
282,Kel'Thuzad,https://media.hearthpwn.com/avatars/412/961/7742.png,https://media.hearthpwn.com/avatars/412/963/7742.gif,Minion,True,True,True,False
283,King Togwaggle,https://media.hearthpwn.com/avatars/417/284/76895.png,https://media.hearthpwn.com/avatars/417/286/76895.gif,Minion,True,True,True,False
284,Lucentbark,https://media.hearthpwn.com/avatars/410/96/90566.png,https://media.hearthpwn.com/avatars/410/98/90566.gif,Minion,True,True,True,False
285,Mama Bear,https://media.hearthpwn.com/avatars/429/312/127330.png,https://media.hearthpwn.com/avatars/429/315/127330.gif,Minion,True,True,True,False
286,Mama Bear,https://media.hearthpwn.com/avatars/429/329/127567.png,https://media.hearthpwn.com/avatars/429/332/127567.gif,Minion,True,True,True,False
287,Marin the Fox,https://media.hearthpwn.com/avatars/423/534/73318.png,https://media.hearthpwn.com/avatars/423/535/73318.gif,Minion,True,True,True,False
288,"Medivh, the Guardian",https://media.hearthpwn.com/avatars/415/523/42036.png,https://media.hearthpwn.com/avatars/415/525/42036.gif,Minion,True,True,True,False
289,Mosh'Ogg Enforcer,https://media.hearthpwn.com/avatars/420/371/90275.png,https://media.hearthpwn.com/avatars/420/373/90275.gif,Minion,True,True,True,False
290,Naga Sea Witch,https://media.hearthpwn.com/avatars/416/84/27231.png,https://media.hearthpwn.com/avatars/416/86/27231.gif,Minion,True,True,True,False
291,Nerubian Soldier,https://media.hearthpwn.com/avatars/418/616/35331.png,https://media.hearthpwn.com/avatars/418/618/35331.gif,Minion,True,True,True,False
292,Octosari,https://media.hearthpwn.com/avatars/421/142/90826.png,https://media.hearthpwn.com/avatars/421/144/90826.gif,Minion,True,True,True,False
293,Patchwerk,https://media.hearthpwn.com/avatars/419/381/31143.png,https://media.hearthpwn.com/avatars/419/383/31143.gif,Minion,True,True,True,False
294,Pit Crocolisk,https://media.hearthpwn.com/avatars/421/190/90837.png,https://media.hearthpwn.com/avatars/421/192/90837.gif,Minion,True,True,True,False
